Headline,Body ID,Stance
"Young people are being irresponsible by delaying the rituals of adult life",92732,unrelated
"Modern men are manly enough",91284,unrelated
"Do not stop taxing capital gains",94417,unrelated
"Dual citizenship should be allowed",92057,agree
"Miss America is bad for women",93640,unrelated
"Iran can help the U.S. In Syria",92895,unrelated
"Europe should not shun refugees",93165,unrelated
"California doesn't need high-speed rail",93178,unrelated
"Legislation should not protect obese",94271,discuss
"Royal Couple could be a modern family",93304,unrelated
"Courts should not recognize a right to plural marriage among consenting adults",93074,unrelated
"College free for everyone",94025,discuss
"Not to tip",94140,unrelated
"Internet addiction is a concern for teenagers",91913,unrelated
"Home schoolers deserve a tax break",94379,disagree
"Comment sections have failed",92377,disagree
"US should attack Syria",90349,unrelated
"Reality shows are not worse than other TV",90275,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",93852,discuss
"Comment sections have failed",91361,unrelated
"Keep selling arms to Taiwan",94327,disagree
"Online classes are not the best way to teach",91183,unrelated
"Felons should be allowed to vote",91933,unrelated
"TFA has not raised the status of teachers",90663,unrelated
"Privatization is a bad deal for cities and states",91532,unrelated
"Wal-Mart can make us healthier",91032,unrelated
"Nations should not recognize a Palestinian state",93636,unrelated
"Turkey belongs to NATO",90592,disagree
"School librarians are expendable",91855,unrelated
"Colorado didn't go too far with pot",90523,unrelated
"Europe should not shun refugees",90632,unrelated
"Foreign language classes should be mandatory in college",93465,agree
"Happy hour should be banned",93047,unrelated
"We don't need the C.I.A.",90579,agree
"The bar is not too low to get into law school",94023,unrelated
"Supporting Israel helps",93572,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90759,unrelated
"Do not stop taxing capital gains",93939,unrelated
"Do not stop taxing capital gains",91862,agree
"Comment sections have failed",90044,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",91978,disagree
"Mother Teresa should be canonized",92137,unrelated
"Greece will destroy the Euro Zone",93452,unrelated
"People are getting dumber",91466,discuss
"Mother Teresa should be canonized",93005,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90425,agree
"No, it can't denounce",93657,unrelated
"Parents should control what kids learn at school",90033,unrelated
"No, it can't be used for fighting deseases",92915,unrelated
"California doesn't need high-speed rail",93816,disagree
"Charter schools are cherry-picking students",91400,unrelated
"Do not stop taxing capital gains",91859,disagree
"Do not stop taxing capital gains",90218,unrelated
"Tenure protects bad teachers",90554,unrelated
"Non-Muslims help women by wearing hijabs",90775,unrelated
"All immigrants should get ID cards",93777,discuss
"Home-schoolers should not play for high school teams",91719,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",93873,disagree
"Immigration is not really a problem",91058,disagree
"Medical websites are dangerous",90101,unrelated
"It is fair to rate professors online",91927,unrelated
"Foreign language classes should be mandatory in college",93048,unrelated
"Extreme parenting is counterproductive",91893,agree
"Home schoolers deserve a tax break",93208,unrelated
"Supreme court is not too powerful",91271,unrelated
"Not to tip",92895,agree
"Opioid training should be mandatory",90299,unrelated
"Supporting Israel helps",91805,discuss
"Home-schoolers should not play for high school teams",90816,agree
"Comment sections have failed",92354,disagree
"College should be free",93927,disagree
"No, it can't denounce",92282,unrelated
"Tenure protects bad teachers",93531,unrelated
"Do not restrict use of the word 'natural' on food labels",92874,unrelated
"Nations should not recognize a Palestinian state",92330,unrelated
"Turkey belongs to NATO",90363,unrelated
"Hamas-Fatah unity can lead to mideast peace",91345,unrelated
"Kurds are allies in SyriaAllies",90445,unrelated
"Businesses should be allowed to have new employees sign noncompete deals",93796,unrelated
"Supreme court is not too powerful",90807,unrelated
"Christians have created a harmful atmosphere for gays",93276,unrelated
"New York's bike lanes are not working",92639,unrelated
"Russia can be a partner",90960,unrelated
"New York's bike lanes are not working",92691,unrelated
"Guns should be permitted on college campuses",93645,discuss
"No, it can't denounce",93328,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",93151,unrelated
"Christians have created a harmful atmosphere for gays",91622,unrelated
"Unpaid intenship exploit college students",91741,unrelated
"Parents should control what kids learn at school",92302,unrelated
"Royal Couple could be a modern family",90533,unrelated
"Comment sections have failed",94182,unrelated
"The A.D.H.D. diagnosis is helping kids",93716,unrelated
"It should be illegal to declaw your cat",90689,agree
"California doesn't need high-speed rail",92841,unrelated
"Women should be encouraged to have kids at home",90373,unrelated
"Colorado didn't go too far with pot",93163,unrelated
"Voting should be a constitutional right",90977,unrelated
"Felons should be allowed to vote",93846,unrelated
"Vaccination should be mandatory for all children",91216,agree
"Royal Couple could be a modern family",93150,unrelated
"Vaccination should be mandatory for all children",91752,unrelated
"We should manipulate our dreams",93322,unrelated
"Legislation should not protect obese",94266,disagree
"Parents' religious beliefs should allow them to refuse medical care for their children",93867,disagree
"Royal Couple could be a modern family",92034,unrelated
"Wealthy colleges deserve tax breaks",90203,discuss
"Farms could survive without illegal labor",92303,unrelated
"No, it can't denounce",94260,unrelated
"Euro bonds can save the Union",92714,discuss
"Home schoolers deserve a tax break",93184,unrelated
"Iran can help the U.S. In Syria",91935,disagree
"Rich politicans are less corruptible",94204,unrelated
"Home schoolers deserve a tax break",92895,unrelated
"Dual citizenship should be allowed",92458,unrelated
"Drug addicts should be forced into treatment",90808,unrelated
"Modern men are manly enough",91017,agree
"Non-Muslims help women by wearing hijabs",93748,unrelated
"Royal Couple could be a modern family",90302,unrelated
"Parents should control what kids learn at school",93389,unrelated
"School librarians are expendable",93765,unrelated
"We don't need libraries",94126,unrelated
"The U.S. should not work with Assad to fight ISIS",93667,unrelated
"New York's bike lanes are not working",93643,unrelated
"Dual citizenship should be allowed",92081,agree
"College should be free",92415,unrelated
"Border is not secure enough",91783,unrelated
"Doping should be allowed",91648,disagree
"Veganism is good for everyone",91858,unrelated
"Colorado didn't go too far with pot",94171,discuss
"Colleges do not need humanities programs",94086,disagree
"People are getting dumber",92458,unrelated
"Rock Hall of Fame doesn't matter",90456,unrelated
"Greece should abandon Euro",92588,unrelated
"Electric cars will not succeed",91799,unrelated
"Not to tip",92881,disagree
"Farms could survive without illegal labor",92946,unrelated
"Comment sections have failed",92353,disagree
"Farms could survive without illegal labor",91074,unrelated
"It is fair to rate professors online",94002,disagree
"Students should be taught cursive",93530,unrelated
"Teachers do not need to have experience",90468,unrelated
"Medicare doesn't need to be reformed",91511,disagree
"Obamacare is not working",92088,unrelated
"Unpaid intenship exploit college students",91663,unrelated
"Big banks are not out of control",93409,unrelated
"Turkey belongs to NATO",90590,disagree
"No, it can't denounce",92564,disagree
"Drone attacks make more harm",93357,agree
"Modern men are manly enough",90605,unrelated
"All immigrants should get ID cards",92644,unrelated
"Women should delay motherhood",92688,unrelated
"Drug addicts should be forced into treatment",93703,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",90102,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90257,unrelated
"Europe should not shun refugees",92535,unrelated
"Sport leagues should enjoy nonprofit status",91387,unrelated
"We don't need the C.I.A.",90571,agree
"Public preschool is a smart investment",94208,unrelated
"Home schoolers deserve a tax break",92654,unrelated
"College should be free",91533,unrelated
"Farm subsidies do not protect national security",90670,unrelated
"Former colonial powers should not pay reparations",91206,unrelated
"No, it can't denounce",92592,disagree
"Medicare doesn't need to be reformed",91526,disagree
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",92875,unrelated
"No, it can't denounce",91050,unrelated
"Parents should control what kids learn at school",90973,disagree
"California doesn't need high-speed rail",92690,unrelated
"Kurds are allies in SyriaAllies",92473,unrelated
"Abolish Birthright Citizenship",92433,unrelated
"Research papers are a useful excercise for college students",91581,unrelated
"Government should grade colleges",92533,unrelated
"Fees are necessary",90807,unrelated
"Tracking kids does not invade privacy",91076,unrelated
"Police is reacting to dangers",92676,unrelated
"Government should grade colleges",91081,unrelated
"Christians have created a harmful atmosphere for gays",92031,unrelated
"Obamacare is not working",91509,unrelated
"Organic food is not worth the expense",92099,unrelated
"Home schoolers deserve a tax break",94397,disagree
"Turkey belongs to NATO",90604,discuss
"It is fair to rate professors online",91639,unrelated
"Christians have created a harmful atmosphere for gays",92723,unrelated
"No, it can't denounce",94096,unrelated
"Voting should be mandatory",91122,unrelated
"Olympics are more trouble",94156,unrelated
"Miss America is bad for women",90914,unrelated
"Companies can be trusted",93744,unrelated
"Iran doesn't remain a threat",90359,unrelated
"Beachfront homes should have to open their land to the public",90975,agree
"Abolish Birthright Citizenship",93542,disagree
"Nations should not recognize a Palestinian state",91524,unrelated
"Comment sections have failed",92390,disagree
"Students should live off campus",92157,agree
"Abolish Birthright Citizenship",92601,unrelated
"Do not stop taxing capital gains",90845,unrelated
"Writing can be assessed",92074,unrelated
"Home schoolers deserve a tax break",91158,unrelated
"Greece will destroy the Euro Zone",90914,unrelated
"Police is reacting to dangers",92331,unrelated
"Non-Muslims help women by wearing hijabs",92197,discuss
"Rich politicans are less corruptible",93797,unrelated
"The Atlantic coast should be opened to drilling",90398,unrelated
"Supporting Israel helps",93117,unrelated
"Fees are necessary",93786,unrelated
"Olympics are more trouble",91877,unrelated
"Economists are not overrated",93324,unrelated
"The threat has been exaggerated",93891,unrelated
"Felons should be allowed to vote",93720,unrelated
"Fees are necessary",91335,disagree
"Drone attacks make more harm",91338,unrelated
"Same-sex colleges are outdated",90126,unrelated
"Vaccination should be mandatory for all children",91210,disagree
"Comment sections have failed",93821,unrelated
"Abolish Birthright Citizenship",90214,unrelated
"Supporting Israel helps",91913,unrelated
"Prostituion is safer when it's legal",93384,unrelated
"Farm subsidies do not protect national security",90193,unrelated
"Big banks are not out of control",90526,unrelated
"States do not need special schools for the deaf",91984,unrelated
"Organic food is not worth the expense",91119,unrelated
"Government should not regulate airline industry again",91009,unrelated
"All immigrants should get ID cards",93772,discuss
"Young people are being irresponsible by delaying the rituals of adult life",91072,unrelated
"Farms could survive without illegal labor",93704,discuss
"Doping should be allowed",93034,unrelated
"Comment sections have failed",90019,unrelated
"State citizenship is not the answer to immigration reform",92910,unrelated
"Marijuana is a gateway drug",93543,unrelated
"Supporting Israel helps",91444,unrelated
"US should attack Syria",93402,disagree
"No, it can't denounce",90928,unrelated
"Vaccination should be mandatory for all children",92175,unrelated
"People are getting dumber",91626,unrelated
"New York's bike lanes are not working",93749,unrelated
"Europe should not shun refugees",93841,unrelated
"High school should last six years",91035,unrelated
"Salt should have a place at the table",91445,agree
"Organic food is not worth the expense",91088,unrelated
"Extreme parenting is counterproductive",91890,agree
"Obamacare is not working",91192,disagree
"The threat has been exaggerated",92513,unrelated
"Farms could survive without illegal labor",92723,unrelated
"Not to tip",91708,unrelated
"Unpaid intenship exploit college students",92982,unrelated
"College should be free",93963,disagree
"Home-schoolers should not play for high school teams",90786,disagree
"Big banks are not out of control",93735,unrelated
"Electric cars will not succeed",91782,unrelated
"College should be free",93947,disagree
"Guns should be permitted on college campuses",93146,unrelated
"Electric cars will not succeed",93331,discuss
"It is harder to be a celebrity now",91173,unrelated
"It is fair to rate professors online",91210,unrelated
"Parents should control what kids learn at school",90952,disagree
"Felons should be allowed to vote",91399,unrelated
"Do not stop taxing capital gains",91813,disagree
"Supporting Israel helps",91803,agree
"We don't need libraries",90471,unrelated
"Christians have created a harmful atmosphere for gays",93030,agree
"Supreme court is not too powerful",90848,unrelated
"Marijuana is a gateway drug",92513,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",91023,unrelated
"Reality shows are not worse than other TV",92146,disagree
"Germany should abandon the Euro",90908,unrelated
"Extreme parenting is counterproductive",91887,agree
"Christians have created a harmful atmosphere for gays",93056,agree
"Farm subsidies do not protect national security",93909,discuss
"No, it can't denounce",92595,disagree
"Colleges do not need humanities programs",92610,unrelated
"Internet gambling should be legalized",93853,unrelated
"It is fair to rate professors online",91690,unrelated
"Drug addicts should be forced into treatment",91604,disagree
"Border is not secure enough",92250,unrelated
"Modern men are manly enough",94394,unrelated
"Online classes are not the best way to teach",94044,unrelated
"Veganism is good for everyone",90086,agree
"College should be free",90326,unrelated
"People are getting dumber",94358,unrelated
"Border is not secure enough",90167,unrelated
"Drug addicts should be forced into treatment",91592,agree
"Companies can be trusted",93208,unrelated
"Economists are not overrated",91724,unrelated
"Felons should be allowed to vote",94226,agree
"Companies can be trusted",91839,unrelated
"Ruining",90527,unrelated
"Big banks are not out of control",91342,unrelated
"Big banks are not out of control",91130,disagree
"Greece will destroy the Euro Zone",90932,unrelated
"Medical websites are dangerous",91189,unrelated
"Not to tip",93226,unrelated
"Supporting Israel helps",91762,disagree
"Salt should have a place at the table",93607,unrelated
"Marijuana is a gateway drug",92069,unrelated
"We do not need more advice about eating well",91201,unrelated
"Obamacare is not sustainable",94152,disagree
"Farms could survive without illegal labor",93719,discuss
"Farms could survive without illegal labor",91624,unrelated
"College should be free",93932,disagree
"Do not restrict use of the word 'natural' on food labels",93119,discuss
"New York's bike lanes are not working",91328,unrelated
"Electric cars will not succeed",92057,unrelated
"Colleges do not need humanities programs",94094,disagree
"People are getting dumber",91451,discuss
"Do not drop sports program in undergraduate schools",92894,unrelated
"Companies can excel without making workers miserable",92314,unrelated
"Germany should abandon the Euro",93856,unrelated
"Businesses should be allowed to have new employees sign noncompete deals",91249,unrelated
"Colleges do not need humanities programs",94230,unrelated
"Drug addicts should be forced into treatment",93515,unrelated
"Beachfront homes should have to open their land to the public",90990,agree
"Comment sections have failed",93557,unrelated
"Economists are not overrated",92654,unrelated
"Drug addicts should be forced into treatment",94114,unrelated
"Computer-generated imagery is enhancing cinema",92219,unrelated
"Parents should help their children with homework",90049,discuss
"It should be illegal to declaw your cat",92757,unrelated
"Open office layout should be reconsidered",91052,unrelated
"People are getting dumber",91481,discuss
"Police is reacting to dangers",91481,unrelated
"Rim should be raised",93510,unrelated
"Home schoolers deserve a tax break",91140,unrelated
"No, it can't denounce",94293,unrelated
"Marijuana is a gateway drug",91489,unrelated
"All immigrants should get ID cards",90641,unrelated
"Police officers should be required to wear cameras",92602,unrelated
"New York's bike lanes are not working",92159,unrelated
"Schoold day should be longer",92393,unrelated
"Supporting Israel helps",92237,unrelated
"Mother Teresa should be canonized",94040,unrelated
"The U.S. should not work with Assad to fight ISIS",91360,agree
"Kurds are allies in SyriaAllies",90334,unrelated
"Companies can excel without making workers miserable",93030,unrelated
"Drone attacks make more harm",93349,discuss
"Not to tip",93884,unrelated
"Privatization is a bad deal for cities and states",93620,unrelated
"It should be illegal to declaw your cat",92810,unrelated
"Salt should have a place at the table",90669,unrelated
"Prostituion is safer when it's legal",92462,unrelated
"Open office layout should be reconsidered",93612,unrelated
"Keep selling arms to Taiwan",94325,discuss
"Schoold day should be longer",93497,disagree
"Comment sections have failed",93140,unrelated
"Students should be taught cursive",93858,unrelated
"California doesn't need high-speed rail",93793,disagree
"The A.D.H.D. diagnosis is helping kids",92927,unrelated
"Tennis strung is not too tight",91707,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",93719,unrelated
"No, it can't denounce",93235,unrelated
"Speech can be limited for public workers",90924,discuss
"Extreme parenting is counterproductive",91909,agree
"Legislation should not protect obese",93097,unrelated
"Parents should control what kids learn at school",90960,disagree
"Home schoolers deserve a tax break",91781,unrelated
"No, it can't denounce",94098,unrelated
"Extreme parenting is counterproductive",92683,unrelated
"Extreme parenting is counterproductive",93969,unrelated
"Unpaid intenship exploit college students",93592,unrelated
"Non-Muslims help women by wearing hijabs",93544,unrelated
"Greece will destroy the Euro Zone",91957,discuss
"Vaccination should be mandatory for all children",93419,unrelated
"Turkey belongs to NATO",90169,unrelated
"No, it can't denounce",91368,unrelated
"Opioid training should be mandatory",93566,disagree
"Do not stop taxing capital gains",90912,unrelated
"Nuclear power is not the answer to climate change",92905,discuss
"Legislation should not protect obese",93998,unrelated
"Salt should have a place at the table",91441,agree
"Home schoolers deserve a tax break",91949,unrelated
"Comment sections have failed",91811,unrelated
"No, it can't denounce",92551,disagree
"US should attack Syria",93545,unrelated
"Comment sections have failed",91248,unrelated
"Tenure protects bad teachers",92700,disagree
"Extreme parenting is counterproductive",90771,unrelated
"Comment sections have failed",91788,unrelated
"Comment sections have failed",92378,disagree
"Supporting Israel helps",91748,disagree
"Home-schoolers should not play for high school teams",91146,unrelated
"Vaccination should be mandatory for all children",94224,unrelated
"America's fears are legitimate",91114,agree
"Dual citizenship should be allowed",92082,discuss
"Colorado didn't go too far with pot",92058,unrelated
"We don't need the C.I.A.",90573,agree
"Home schoolers deserve a tax break",90495,unrelated
"Legislation should not protect obese",92560,unrelated
"Helping condo developers help the city",93228,unrelated
"School librarians are expendable",90866,disagree
"Overcrowding is a legitimate threat",90080,unrelated
"No, it can't denounce",91052,unrelated
"Drug addicts should be forced into treatment",91602,disagree
"Drone attacks make more harm",90756,unrelated
"Mother Teresa should be canonized",94379,unrelated
"College students' votes do matter in an election",93185,discuss
"Tennis strung is not too tight",94029,unrelated
"The bar is not too low to get into law school",93084,unrelated
"Electric cars will not succeed",90383,unrelated
"Mother Teresa should be canonized",92218,disagree
"Immigration is not really a problem",91458,unrelated
"Felons should be allowed to vote",91773,unrelated
"Supporting Israel helps",93413,unrelated
"Extreme parenting is counterproductive",92147,unrelated
"Europe should not shun refugees",90685,unrelated
"Economists are not overrated",90431,unrelated
"Charter schools are cherry-picking students",92385,unrelated
"Abolish Birthright Citizenship",94230,unrelated
"Schoold day should be longer",93499,discuss
"Medical websites are dangerous",93939,unrelated
"It is fair to rate professors online",92080,unrelated
"We don't need the C.I.A.",90693,unrelated
"Mother Teresa should be canonized",92221,disagree
"Mother Teresa should be canonized",91419,unrelated
"Overcrowding is a legitimate threat",90727,unrelated
"No, it can't denounce",90837,unrelated
"Colorado didn't go too far with pot",94161,agree
"Queen Elizabeth II should not step down",92358,unrelated
"Drone attacks make more harm",93348,disagree
"Royal Couple could be a modern family",90117,agree
"No, it can't denounce",93774,unrelated
"Parents should help their children with homework",90042,agree
"Do not stop taxing capital gains",92115,unrelated
"Supporting Israel helps",90624,unrelated
"Police is reacting to dangers",93754,discuss
"New York's bike lanes are not working",93063,unrelated
"Veganism is good for everyone",93687,unrelated
"New York's bike lanes are not working",93145,unrelated
"Drone attacks make more harm",90784,unrelated
"We don't need libraries",94378,unrelated
"Supporting Israel helps",94315,unrelated
"Research papers are a useful excercise for college students",91976,unrelated
"Government should not regulate airline industry again",93336,unrelated
"Students should live off campus",92806,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90222,unrelated
"Companies can excel without making workers miserable",91710,discuss
"Nations should not recognize a Palestinian state",92393,unrelated
"Government should not regulate airline industry again",91636,unrelated
"Companies can be trusted",90305,disagree
"Obamacare is not working",93907,unrelated
"Parents should help their children with homework",92834,unrelated
"No, it can't denounce",91145,unrelated
"Rim should be raised",92748,unrelated
"Abolish Birthright Citizenship",93524,discuss
"Prostituion is safer when it's legal",93321,unrelated
"Christians have created a harmful atmosphere for gays",90910,unrelated
"We do not need more advice about eating well",91057,disagree
"Obamacare is not sustainable",94146,agree
"Sport leagues should enjoy nonprofit status",91825,unrelated
"New York's bike lanes are not working",91974,unrelated
"Europe should not shun refugees",92133,discuss
"Fees are necessary",93511,unrelated
"School librarians are expendable",94143,unrelated
"Students should live off campus",90811,unrelated
"Computer-generated imagery is enhancing cinema",91272,unrelated
"Home schoolers deserve a tax break",94336,disagree
"Christians have created a harmful atmosphere for gays",90302,unrelated
"Extreme parenting is counterproductive",93143,unrelated
"Women should be encouraged to have kids at home",91030,unrelated
"People are getting dumber",91334,unrelated
"Students should live off campus",91081,unrelated
"Abolish Birthright Citizenship",92715,unrelated
"Supporting Israel helps",91922,unrelated
"Medical websites are dangerous",92282,disagree
"Christians have created a harmful atmosphere for gays",93982,unrelated
"Greece's anti-austerity government can succeed",90650,discuss
"College students' votes do matter in an election",92233,unrelated
"Farms could survive without illegal labor",90922,unrelated
"NATO should defend nonmbers",90139,unrelated
"Prostituion is safer when it's legal",92583,unrelated
"Guns should be permitted on college campuses",94362,unrelated
"Felons should be allowed to vote",94200,agree
"Nations should not recognize a Palestinian state",93246,unrelated
"Comment sections have failed",93859,unrelated
"Christians have created a harmful atmosphere for gays",93111,agree
"Supreme court is not too powerful",91784,unrelated
"Tenure protects bad teachers",90259,unrelated
"Foreign language classes should be mandatory in college",93450,discuss
"Same-sex colleges are outdated",94282,unrelated
"It should be illegal to declaw your cat",90721,discuss
"We don't need the C.I.A.",90403,unrelated
"Supporting Israel helps",91763,disagree
"Same-sex colleges are outdated",91652,unrelated
"Vaccination should be mandatory for all children",92832,unrelated
"Drug addicts should be forced into treatment",90938,unrelated
"Tenure protects bad teachers",92690,discuss
"Greece will destroy the Euro Zone",91938,discuss
"Modern men are manly enough",93244,unrelated
"Voting should be a constitutional right",90180,unrelated
"No, it can't denounce",93210,unrelated
"Wal-Mart can make us healthier",90542,unrelated
"Salt should have a place at the table",94410,unrelated
"Electric cars will not succeed",92124,unrelated
"Let Export-Import Bank expire",93952,unrelated
"Do not stop taxing capital gains",90559,unrelated
"Overcrowding is a legitimate threat",91243,unrelated
"Vaccination should be mandatory for all children",91215,agree
"Affirmative actions should be based on income",93914,unrelated
"Disclousure helps hackers",93887,disagree
"Tenure protects bad teachers",91551,unrelated
"Women should be encouraged to have kids at home",92990,unrelated
"Do not stop taxing capital gains",92249,unrelated
"Voting should be a constitutional right",92986,unrelated
"No, it can't denounce",92307,unrelated
"We don't need libraries",91596,unrelated
"Non-Muslims help women by wearing hijabs",93193,unrelated
"Dual citizenship should be allowed",92230,unrelated
"Public universities are neglecting in-state students",92933,discuss
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",94299,unrelated
"TFA has not raised the status of teachers",92848,unrelated
"Unpaid intenship exploit college students",91563,unrelated
"Colleges do not need humanities programs",93704,unrelated
"Colorado didn't go too far with pot",94182,agree
"Dual citizenship should be allowed",91429,unrelated
"Comment sections have failed",93469,unrelated
"Farms could survive without illegal labor",93735,discuss
"US should attack Syria",92219,unrelated
"We don't need the C.I.A.",93948,unrelated
"No, it can't denounce",94408,unrelated
"Speech can be limited for public workers",90905,disagree
"Online classes are not the best way to teach",91997,agree
"The threat has been exaggerated",92640,unrelated
"US should attack Syria",93412,disagree
"Affirmative actions should be based on income",91348,unrelated
"Supporting Israel helps",90127,unrelated
"Unpaid intenship exploit college students",92660,unrelated
"Drug addicts should be forced into treatment",93347,unrelated
"US should attack Syria",90519,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",93526,unrelated
"Mother Teresa should be canonized",92232,discuss
"Parents' religious beliefs should allow them to refuse medical care for their children",93682,unrelated
"Non-Muslims help women by wearing hijabs",93605,unrelated
"Do not stop taxing capital gains",90339,unrelated
"Mother Teresa should be canonized",90796,unrelated
"Beachfront homes should have to open their land to the public",93402,unrelated
"Comment sections have failed",92361,disagree
"We should disband NATO",91444,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",90870,unrelated
"Teachers do not need to have experience",93439,discuss
"Parents should make vacation with kids",93114,unrelated
"Greece's anti-austerity government can succeed",93543,unrelated
"Unpaid intenship exploit college students",92743,unrelated
"Queen Elizabeth II should not step down",92305,unrelated
"Supporting Israel helps",92520,unrelated
"Greece should abandon Euro",93646,unrelated
"Not to tip",90977,unrelated
"Immigration is not really a problem",92133,unrelated
"Companies can excel without making workers miserable",94051,unrelated
"Extreme parenting is counterproductive",93809,unrelated
"Research papers are a useful excercise for college students",94441,unrelated
"Salt should have a place at the table",92025,unrelated
"Legislation should not protect obese",93162,unrelated
"Legislation should not protect obese",93006,unrelated
"The bar is not too low to get into law school",91360,unrelated
"Medical websites are dangerous",93364,unrelated
"The U.S. should lift sanctions with Cuba",90608,disagree
"Overcrowding is a legitimate threat",91513,unrelated
"Greece should abandon Euro",94187,unrelated
"Drone attacks make more harm",93344,agree
"Globalization has not ruined street style",92127,unrelated
"Wealthy colleges deserve tax breaks",90213,disagree
"Obamacare is not working",92085,unrelated
"Olympics are more trouble",93830,unrelated
"Modern men are manly enough",93783,unrelated
"Legislation should not protect obese",94274,agree
"US should attack Syria",93216,unrelated
"Legislation should not protect obese",93719,unrelated
"Non-Muslims help women by wearing hijabs",90320,unrelated
"Beachfront homes should have to open their land to the public",93946,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",93841,disagree
"Public preschool is a smart investment",94309,unrelated
"New York's bike lanes are not working",90469,disagree
"Colorado didn't go too far with pot",94163,agree
"No, it can't denounce",93895,unrelated
"Police officers should be required to wear cameras",90355,agree
"Do not legitimize Frisbee",92037,disagree
"No, it can't denounce",92625,disagree
"Brazil should not postpone Olympics",90660,unrelated
"Public universities are neglecting in-state students",92024,unrelated
"It is harder to be a celebrity now",93189,unrelated
"People are getting dumber",94083,unrelated
"Guns should be permitted on college campuses",92426,unrelated
"No, it can't denounce",92590,disagree
"Do not stop taxing capital gains",90336,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",91603,unrelated
"Marijuana is a gateway drug",93001,unrelated
"Police is reacting to dangers",91365,unrelated
"We should disband NATO",90542,unrelated
"Colorado didn't go too far with pot",94175,discuss
"Companies can excel without making workers miserable",91725,disagree
"Do not stop taxing capital gains",91830,agree
"Europe should not shun refugees",90105,unrelated
"We should disband NATO",94139,unrelated
"Abolish Birthright Citizenship",91425,unrelated
"Electric cars will not succeed",91257,unrelated
"Royal Couple could be a modern family",90520,unrelated
"Colleges do not need humanities programs",90968,unrelated
"Farms could survive without illegal labor",93699,agree
"Farms could survive without illegal labor",91269,unrelated
"Obamacare is not working",93803,unrelated
"Privatization is a bad deal for cities and states",91988,unrelated
"Wal-Mart can make us healthier",91572,discuss
"TFA has not raised the status of teachers",90177,unrelated
"Marijuana is a gateway drug",94120,unrelated
"Parents should control what kids learn at school",90974,disagree
"Legislation should not protect obese",91205,unrelated
"Beachfront homes should have to open their land to the public",92101,unrelated
"Beachfront homes should have to open their land to the public",94155,unrelated
"Not to tip",92868,disagree
"Parents' religious beliefs should allow them to refuse medical care for their children",91803,unrelated
"Doping should be allowed",91029,unrelated
"Activists can be politicians",90893,disagree
"TFA has not raised the status of teachers",92143,unrelated
"Christians have created a harmful atmosphere for gays",93062,agree
"Greece will destroy the Euro Zone",93362,unrelated
"Nuclear power is not the answer to climate change",90147,unrelated
"Affirmative actions should be based on income",90543,disagree
"Supporting Israel helps",90136,unrelated
"Extreme parenting is counterproductive",94380,unrelated
"Dual citizenship should be allowed",92059,agree
"Abolish Birthright Citizenship",90577,unrelated
"Extreme parenting is counterproductive",91631,unrelated
"Drone attacks make more harm",91970,unrelated
"No, it can't denounce",93411,unrelated
"Supporting Israel helps",91749,discuss
"Greece will destroy the Euro Zone",91946,agree
"Immigration is not really a problem",91078,disagree
"Government should not regulate airline industry again",93452,unrelated
"Reality shows are not worse than other TV",90276,unrelated
"Comment sections have failed",90812,unrelated
"We do not need more advice about eating well",91053,disagree
"Obamacare is not working",90530,unrelated
"Modern men are manly enough",93357,unrelated
"Dual citizenship should be allowed",92065,agree
"Voting should be a constitutional right",92823,unrelated
"It is fair to rate professors online",92794,unrelated
"It should be illegal to declaw your cat",91411,unrelated
"Beachfront homes should have to open their land to the public",93912,unrelated
"Legislation should not protect obese",94247,discuss
"Foreign language classes should be mandatory in college",90397,unrelated
"Do not stop taxing capital gains",90571,unrelated
"The new apps is a way for people to get into popular restaurants",91207,unrelated
"Businesses should be allowed to have new employees sign noncompete deals",92096,unrelated
"Queen Elizabeth II should not step down",93327,unrelated
"Salt should have a place at the table",91432,agree
"Abolish Birthright Citizenship",93537,disagree
"College should be free",93128,unrelated
"Businesses should be allowed to have new employees sign noncompete deals",92314,unrelated
"No, it can't denounce",91414,unrelated
"Home schoolers deserve a tax break",94350,disagree
"Iran doesn't remain a threat",93548,unrelated
"Christians have created a harmful atmosphere for gays",93590,unrelated
"Fees are necessary",91334,discuss
"Border is not secure enough",94097,unrelated
"We should disband NATO",91117,unrelated
